timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-14T09:53:50.576691,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10883,10.883 assistindo agora (page_source)
2026-03-14T09:56:50.652063,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5818,5.818 assistindo agora (page_source)
2026-03-14T09:56:50.652063,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10847,10.847 assistindo agora (page_source)
2026-03-14T09:59:50.478351,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5755,5.755 assistindo agora (page_source)
2026-03-14T09:59:50.478351,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10824,10.824 assistindo agora (page_source)
2026-03-14T10:02:51.494750,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5706,5.706 assistindo agora (page_source)
2026-03-14T10:02:51.494750,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10803,10.803 assistindo agora (page_source)
2026-03-14T10:05:51.388220,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5660,5.660 assistindo agora (page_source)
2026-03-14T10:05:51.388220,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10763,10.763 assistindo agora (page_source)
2026-03-14T10:08:51.713094,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5479,5.479 assistindo agora (page_source)
2026-03-14T10:08:51.713094,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10547,10.547 assistindo agora (page_source)
2026-03-14T10:11:51.013014,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4761,4.761 assistindo agora (page_source)
2026-03-14T10:11:51.013014,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,9429,9.429 assistindo agora (page_source)
2026-03-14T10:14:50.222121,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3012,3.012 assistindo agora (page_source)
2026-03-14T10:14:50.222121,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,6754,6.754 assistindo agora (page_source)
2026-03-14T10:17:50.786856,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2559,2.559 assistindo agora (page_source)
2026-03-14T10:17:50.786856,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,6002,6.002 assistindo agora (page_source)
2026-03-14T10:20:50.703344,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2234,2.234 assistindo agora (page_source)
2026-03-14T10:20:50.703344,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,5573,5.573 assistindo agora (page_source)
2026-03-14T10:23:51.422335,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2057,2.057 assistindo agora (page_source)
2026-03-14T10:23:51.422335,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,5334,5.334 assistindo agora (page_source)
2026-03-14T10:26:49.926910,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1903,1.903 assistindo agora (page_source)
2026-03-14T10:26:49.926910,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,5158,5.158 assistindo agora (page_source)
2026-03-14T10:29:52.674333,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1767,1.767 assistindo agora (page_source)
2026-03-14T10:29:52.674333,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,5033,5.033 assistindo agora (page_source)
2026-03-14T10:32:50.963086,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1661,1.661 assistindo agora (page_source)
2026-03-14T10:32:50.963086,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4950,4.950 assistindo agora (page_source)
2026-03-14T10:35:51.172922,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1557,1.557 assistindo agora (page_source)
2026-03-14T10:35:51.172922,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4828,4.828 assistindo agora (page_source)
2026-03-14T10:38:50.571728,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1477,1.477 assistindo agora (page_source)
2026-03-14T10:38:50.571728,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4753,4.753 assistindo agora (page_source)
2026-03-14T10:41:52.764988,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1392,1.392 assistindo agora (page_source)
2026-03-14T10:41:52.764988,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4618,4.618 assistindo agora (page_source)
2026-03-14T10:44:50.771841,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1319,1.319 assistindo agora (page_source)
