timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-13T17:20:48.340676,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2164,2.164 assistindo agora (page_source)
2026-03-13T17:23:48.268839,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,520,520 assistindo agora (page_source)
2026-03-13T17:23:48.268839,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2224,2.224 assistindo agora (page_source)
2026-03-13T17:26:48.058523,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,535,535 assistindo agora (page_source)
2026-03-13T17:26:48.058523,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2318,2.318 assistindo agora (page_source)
2026-03-13T17:29:48.123336,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,576,576 assistindo agora (page_source)
2026-03-13T17:29:48.123336,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2389,2.389 assistindo agora (page_source)
2026-03-13T17:32:47.925856,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,595,595 assistindo agora (page_source)
2026-03-13T17:32:47.925856,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2467,2.467 assistindo agora (page_source)
2026-03-13T17:35:48.048868,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,627,627 assistindo agora (page_source)
2026-03-13T17:35:48.048868,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2651,2.651 assistindo agora (page_source)
2026-03-13T17:38:47.990040,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,663,663 assistindo agora (page_source)
2026-03-13T17:38:47.990040,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,2828,2.828 assistindo agora (page_source)
2026-03-13T17:41:48.392109,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T17:41:48.392109,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3158,3.158 assistindo agora (page_source)
2026-03-13T17:44:47.917828,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,772,772 assistindo agora (page_source)
2026-03-13T17:44:47.917828,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3362,3.362 assistindo agora (page_source)
2026-03-13T17:47:48.229249,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,871,871 assistindo agora (page_source)
2026-03-13T17:47:48.229249,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3794,3.794 assistindo agora (page_source)
2026-03-13T17:50:48.184627,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1014,1.014 assistindo agora (page_source)
2026-03-13T17:50:48.184627,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4317,4.317 assistindo agora (page_source)
2026-03-13T17:53:48.280170,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1198,1.198 assistindo agora (page_source)
2026-03-13T17:53:48.280170,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,5112,5.112 assistindo agora (page_source)
2026-03-13T17:56:48.336939,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1513,1.513 assistindo agora (page_source)
2026-03-13T17:56:48.336939,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,6137,6.137 assistindo agora (page_source)
2026-03-13T17:59:47.642620,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2000,2.000 assistindo agora (page_source)
2026-03-13T17:59:47.642620,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7618,7.618 assistindo agora (page_source)
2026-03-13T18:02:47.908322,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2777,2.777 assistindo agora (page_source)
2026-03-13T18:02:47.908322,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,9474,9.474 assistindo agora (page_source)
2026-03-13T18:05:47.951025,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3361,3.361 assistindo agora (page_source)
2026-03-13T18:05:47.951025,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,11032,11.032 assistindo agora (page_source)
2026-03-13T18:08:48.047887,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3830,3.830 assistindo agora (page_source)
2026-03-13T18:08:48.047887,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,12264,12.264 assistindo agora (page_source)
2026-03-13T18:11:47.852569,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4219,4.219 assistindo agora (page_source)
2026-03-13T18:11:47.852569,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,13204,13.204 assistindo agora (page_source)
2026-03-13T18:14:47.979191,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4554,4.554 assistindo agora (page_source)
2026-03-13T18:14:47.979191,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,13985,13.985 assistindo agora (page_source)
2026-03-13T18:17:47.389239,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4796,4.796 assistindo agora (page_source)
2026-03-13T18:17:47.389239,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,14672,14.672 assistindo agora (page_source)
2026-03-13T18:20:47.993853,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5074,5.074 assistindo agora (page_source)
2026-03-13T18:20:47.993853,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,15288,15.288 assistindo agora (page_source)
2026-03-13T18:23:48.285380,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T18:23:48.285380,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T18:29:47.571159,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T18:29:47.571159,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T18:40:48.202951,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T18:40:48.202951,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T18:49:48.793324,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T18:49:48.793324,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T18:58:49.261928,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T18:58:49.261928,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:10:48.774969,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T19:10:48.774969,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:19:49.542679,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T19:19:49.542679,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:28:48.798270,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T19:28:48.798270,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:37:49.421909,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T19:37:49.421909,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:46:49.318868,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T19:46:49.318868,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T19:55:49.186920,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
