timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-15T07:56:49.281983,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4337,4.337 assistindo agora (page_source)
2026-03-15T07:56:49.281983,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,6836,6.836 assistindo agora (page_source)
2026-03-15T07:59:49.491007,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5533,5.533 assistindo agora (page_source)
2026-03-15T07:59:49.491007,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8271,8.271 assistindo agora (page_source)
2026-03-15T08:02:49.437430,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,7485,7.485 assistindo agora (page_source)
2026-03-15T08:02:49.437430,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10597,10.597 assistindo agora (page_source)
2026-03-15T08:05:49.445470,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,8988,8.988 assistindo agora (page_source)
2026-03-15T08:05:49.445470,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,12298,12.298 assistindo agora (page_source)
2026-03-15T08:08:48.440304,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,9878,9.878 assistindo agora (page_source)
2026-03-15T08:08:48.440304,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,13661,13.661 assistindo agora (page_source)
2026-03-15T08:11:48.537054,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,10636,10.636 assistindo agora (page_source)
2026-03-15T08:11:48.537054,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,14731,14.731 assistindo agora (page_source)
2026-03-15T08:14:48.610076,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,11289,11.289 assistindo agora (page_source)
2026-03-15T08:14:48.610076,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,15490,15.490 assistindo agora (page_source)
2026-03-15T08:17:48.680717,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,11856,11.856 assistindo agora (page_source)
2026-03-15T08:17:48.680717,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,16039,16.039 assistindo agora (page_source)
2026-03-15T08:20:49.267863,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,12300,12.300 assistindo agora (page_source)
2026-03-15T08:20:49.267863,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,16460,16.460 assistindo agora (page_source)
2026-03-15T08:23:48.880151,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,12630,12.630 assistindo agora (page_source)
2026-03-15T08:23:48.880151,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,16881,16.881 assistindo agora (page_source)
2026-03-15T08:26:49.413814,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,12899,12.899 assistindo agora (page_source)
2026-03-15T08:26:49.413814,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,17186,17.186 assistindo agora (page_source)
2026-03-15T08:29:49.356909,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13154,13.154 assistindo agora (page_source)
2026-03-15T08:29:49.356909,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,17486,17.486 assistindo agora (page_source)
2026-03-15T08:32:49.450941,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13302,13.302 assistindo agora (page_source)
2026-03-15T08:32:49.450941,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,17674,17.674 assistindo agora (page_source)
2026-03-15T08:35:48.745794,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13431,13.431 assistindo agora (page_source)
2026-03-15T08:35:48.745794,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,17760,17.760 assistindo agora (page_source)
2026-03-15T08:38:49.001396,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13512,13.512 assistindo agora (page_source)
2026-03-15T08:38:49.001396,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,17865,17.865 assistindo agora (page_source)
2026-03-15T08:41:48.612368,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13648,13.648 assistindo agora (page_source)
2026-03-15T08:41:48.612368,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18038,18.038 assistindo agora (page_source)
2026-03-15T08:44:48.541426,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13687,13.687 assistindo agora (page_source)
2026-03-15T08:44:48.541426,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18183,18.183 assistindo agora (page_source)
2026-03-15T08:47:49.629928,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13722,13.722 assistindo agora (page_source)
2026-03-15T08:47:49.629928,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18330,18.330 assistindo agora (page_source)
2026-03-15T08:50:49.412761,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13727,13.727 assistindo agora (page_source)
2026-03-15T08:50:49.412761,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18437,18.437 assistindo agora (page_source)
2026-03-15T08:53:48.791791,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13726,13.726 assistindo agora (page_source)
2026-03-15T08:53:48.791791,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18529,18.529 assistindo agora (page_source)
2026-03-15T08:56:49.150059,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13801,13.801 assistindo agora (page_source)
2026-03-15T08:56:49.150059,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18620,18.620 assistindo agora (page_source)
2026-03-15T08:59:48.844981,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,13167,13.167 assistindo agora (page_source)
2026-03-15T08:59:48.844981,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,18014,18.014 assistindo agora (page_source)
2026-03-15T09:02:48.833700,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,7815,7.815 assistindo agora (page_source)
2026-03-15T09:02:48.833700,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,12185,12.185 assistindo agora (page_source)
2026-03-15T09:05:48.876444,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5951,5.951 assistindo agora (page_source)
2026-03-15T09:05:48.876444,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,10197,10.197 assistindo agora (page_source)
2026-03-15T09:08:49.318125,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,5146,5.146 assistindo agora (page_source)
2026-03-15T09:08:49.318125,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,9423,9.423 assistindo agora (page_source)
2026-03-15T09:11:48.611568,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4597,4.597 assistindo agora (page_source)
2026-03-15T09:11:48.611568,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8987,8.987 assistindo agora (page_source)
2026-03-15T09:14:48.816143,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,4193,4.193 assistindo agora (page_source)
2026-03-15T09:14:48.816143,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8721,8.721 assistindo agora (page_source)
2026-03-15T09:17:48.949963,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3836,3.836 assistindo agora (page_source)
2026-03-15T09:17:48.949963,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8454,8.454 assistindo agora (page_source)
2026-03-15T09:20:48.647446,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3550,3.550 assistindo agora (page_source)
2026-03-15T09:20:48.647446,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8254,8.254 assistindo agora (page_source)
2026-03-15T09:23:48.982784,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3244,3.244 assistindo agora (page_source)
2026-03-15T09:23:48.982784,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,8101,8.101 assistindo agora (page_source)
2026-03-15T09:26:49.030327,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,3020,3.020 assistindo agora (page_source)
2026-03-15T09:26:49.030327,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7883,7.883 assistindo agora (page_source)
2026-03-15T09:29:48.908211,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2864,2.864 assistindo agora (page_source)
2026-03-15T09:29:48.908211,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7706,7.706 assistindo agora (page_source)
2026-03-15T09:32:49.097457,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2718,2.718 assistindo agora (page_source)
2026-03-15T09:32:49.097457,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7596,7.596 assistindo agora (page_source)
2026-03-15T09:35:48.862039,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2578,2.578 assistindo agora (page_source)
2026-03-15T09:35:48.862039,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7439,7.439 assistindo agora (page_source)
2026-03-15T09:38:48.793755,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2420,2.420 assistindo agora (page_source)
2026-03-15T09:38:48.793755,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7346,7.346 assistindo agora (page_source)
2026-03-15T09:41:49.081220,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2308,2.308 assistindo agora (page_source)
2026-03-15T09:41:49.081220,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7333,7.333 assistindo agora (page_source)
2026-03-15T09:44:48.934095,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2220,2.220 assistindo agora (page_source)
2026-03-15T09:44:48.934095,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,7247,7.247 assistindo agora (page_source)
2026-03-15T09:47:49.143904,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,2152,2.152 assistindo agora (page_source)
